515142,N,N,Y
515144,N,N,Y
515870,N,N,Y
515871,N,N,Y
515963,N,N,Y
516064,N,N,Y
516065,N,N,Y
516066,N,N,Y
516067,N,N,Y
516068,N,N,Y
516125,N,N,Y
516127,N,N,Y
516129,N,N,Y
516131,N,N,Y
516133,N,N,Y
516224,N,N,Y
516278,N,N,Y
516280,N,N,Y
516693,N,N,Y
516696,N,N,Y
516990,N,N,Y
516992,N,N,Y
517240,N,N,Y
517312,N,N,Y
517314,N,N,Y
517383,N,N,Y
517388,N,Y,Y
517441,N,N,Y
517442,N,N,Y
517686,N,N,Y
517705,N,N,Y
517708,N,N,Y
517711,N,N,Y
518201,N,N,Y
518209,N,N,Y
518218,N,N,Y
518260,N,N,Y
518594,N,N,Y
520201,N,N,Y
520272,N,N,Y
520424,N,N,Y
520505,N,N,Y
523115,N,N,Y
523628,N,N,Y
524029,N,N,Y
524194,N,N,Y
524795,N,N,Y
526963,N,N,Y
526964,N,N,Y
526967,N,N,Y
526975,N,N,Y
527668,N,N,Y
528435,N,N,Y
528436,N,N,Y
528437,N,N,Y
528438,N,N,Y
528439,N,N,Y
529302,N,Y,Y
530696,N,N,Y
530699,N,N,Y
531147,N,N,Y
531508,N,Y,Y
531573,N,Y,Y
531884,N,N,Y
534366,,Y,Y
534406,,N,Y
534513,,N,Y
534514,,N,Y
534569,,N,Y
534570,,N,Y
534572,,N,Y
534573,,N,Y
534577,,N,Y
534580,,N,Y
534581,,N,Y
534582,,N,Y
534583,,N,Y
534584,,N,Y
534585,,N,Y
534586,,N,Y
534587,,N,Y
534591,,N,Y
534592,,N,Y
534603,,N,Y
534635,N,N,Y
534636,N,N,Y
534642,N,N,Y
534739,N,N,Y
534764,N,N,Y
534769,N,N,Y
534770,N,N,Y
534789,N,N,Y
534793,N,N,Y
535123,,Y,Y
535676,N,N,Y
535781,N,N,Y
535786,N,N,Y
535802,N,N,Y
535806,N,N,Y
535810,N,N,Y
535814,N,N,Y
535823,N,N,Y
535827,N,N,Y
535831,N,N,Y
536223,N,N,Y
536276,N,Y,Y
536371,N,N,Y
536854,N,N,Y
536856,N,N,Y
536863,N,N,Y
536865,N,N,Y
536867,N,N,Y
537164,N,Y,Y
537963,N,N,Y
537978,N,N,Y
538157,N,N,Y
538388,N,N,Y
538505,N,N,Y
538571,N,N,Y
538655,N,N,Y
539023,N,N,Y
539487,N,N,Y
539489,N,N,Y
539493,N,N,Y
539731,N,N,Y
539738,N,N,Y
539843,N,N,Y
540129,,N,Y
540130,,N,Y
540135,,N,Y
540242,,Y,Y
540261,,N,Y
540415,,N,Y
540604,N,N,Y
540881,N,N,Y
540939,N,N,Y
542905,N,N,Y
542915,N,N,Y
543192,N,Y,N
543586,N,N,Y
543942,N,N,Y
544022,N,N,Y
544054,N,Y,Y
544273,N,Y,Y
544750,N,N,Y
545119,N,N,Y
546237,N,N,Y
546424,,Y,Y
546429,N,N,Y
546430,N,N,Y
546913,N,N,Y
547730,N,N,Y
547870,Y,Y,Y
547871,N,N,Y
548151,N,N,Y
548536,N,Y,Y
548583,N,N,Y
548584,Y,,
548632,N,Y,Y
548688,N,N,Y
549347,N,Y,Y
549432,Y,N,N
549445,N,Y,Y
549465,N,Y,N
550039,N,N,Y
550041,N,N,Y
550047,N,N,Y
550049,N,N,Y
550055,N,N,Y
550062,N,N,Y
550068,N,N,Y
550069,N,N,Y
550684,N,N,Y
550685,N,N,Y
550785,Y,Y,Y
551115,N,N,Y
551116,N,N,Y
551188,,Y,Y
551635,N,Y,Y
552198,N,N,Y
553388,N,N,Y
553392,N,N,Y
553557,N,N,Y
553559,N,Y,Y
553706,N,N,Y
553945,N,N,Y
554811,N,N,Y
555224,N,N,Y
555401,N,N,Y
555530,N,N,Y
555532,N,N,Y
555533,N,N,Y
555534,N,N,Y
555535,N,N,Y
556054,Y,Y,Y
557173,N,Y,Y
557243,Y,Y,Y
557259,N,N,Y
557396,,Y,N
557481,N,N,Y
557838,N,N,Y
557839,N,N,Y
557899,N,N,Y
558045,N,N,Y
558047,N,N,Y
558049,N,N,Y
558051,N,N,Y
558056,N,N,Y
558059,N,N,Y
558061,N,N,Y
558075,N,N,Y
558080,N,N,Y
558091,N,Y,Y
558319,N,N,Y
558449,N,N,Y
558942,N,N,Y
558943,N,N,Y
558944,N,N,Y
559489,N,N,Y
560224,N,N,Y
560373,N,N,Y
560791,N,N,Y
562065,N,N,Y
562080,N,N,Y
562419,N,N,Y
562863,N,N,Y
563110,N,N,Y
563201,N,N,Y
563310,N,Y,Y
564080,N,N,Y
566266,N,N,Y
566268,N,N,Y
566270,N,N,Y
566272,N,N,Y
566298,N,N,Y
566904,N,Y,Y
567066,N,N,Y
567067,N,N,Y
567068,N,N,Y
567904,N,N,Y
568020,N,N,Y
568498,N,N,Y
569956,N,Y,Y
571124,Y,Y,Y
571374,N,N,Y
574081,N,N,Y
574131,N,Y,Y
574205,N,N,Y
574206,N,N,Y
574207,N,N,Y
574208,N,N,Y
574209,N,N,Y
574210,N,N,Y
574211,N,N,Y
574212,N,N,Y
574214,N,N,Y
574216,N,N,Y
574218,N,N,Y
574222,N,N,Y
574224,N,N,Y
574226,N,N,Y
574231,N,N,Y
574474,N,N,Y
574803,N,N,Y
574906,N,N,Y
575783,N,Y,Y
576124,N,N,Y
576545,N,Y,N
576805,N,N,Y
577131,N,N,Y
578061,N,N,Y
578347,N,N,Y
578381,N,N,Y
578523,N,N,Y
578604,N,Y,Y
578637,N,N,Y
579036,N,N,Y
579457,N,N,Y
579458,N,N,Y
580389,N,N,Y
580629,N,Y,Y
581140,N,N,Y
581850,N,N,Y
582714,N,N,Y
583227,N,N,Y
583690,N,Y,Y
583923,N,N,Y
583924,N,N,Y
584008,N,N,Y
584184,,Y,Y
584425,N,N,Y
585560,N,N,Y
586059,N,N,Y
586960,N,N,Y
587469,N,N,Y
588016,N,Y,Y
588615,N,Y,Y
588632,N,N,Y
589800,N,N,Y
589814,N,N,Y
590114,N,N,Y
590715,N,N,Y
591267,N,Y,Y
591567,N,N,Y
591659,N,N,Y
592720,N,N,Y
595546,N,N,Y
597249,N,Y,Y
600011,N,N,Y
600452,N,N,Y
600463,N,N,Y
601636,N,N,Y
601854,N,N,Y
602520,N,N,Y
603371,N,N,Y
603669,N,Y,Y
604181,N,N,Y
604182,N,N,Y
604194,N,N,Y
604195,N,N,Y
605113,N,Y,Y
605115,N,Y,Y
605117,N,Y,Y
607694,N,N,Y
608249,N,N,Y
609922,N,N,Y
609925,N,N,Y
609926,N,N,Y
612081,N,N,Y
613451,N,N,Y
613452,N,N,Y
613954,N,N,Y
614308,N,N,Y
615892,N,N,Y
616996,N,N,Y
618210,N,N,Y
618211,N,N,Y
618285,Y,N,N
618874,N,Y,Y
619063,N,N,Y
619064,N,N,Y
619066,N,N,Y
619067,N,N,Y
619964,N,N,Y
620229,N,Y,Y
621797,N,N,Y
622472,N,N,Y
622829,,Y,Y
622868,N,N,Y
623666,Y,N,N
624310,N,Y,Y
624434,N,N,Y
624435,N,N,Y
624436,N,N,Y
624437,N,N,Y
626334,N,N,Y
628140,N,Y,Y
628660,N,N,Y
630661,,Y,Y
630740,N,Y,Y
631587,N,N,Y
632156,N,N,Y
632365,N,Y,Y
634702,N,N,Y
636151,N,N,Y
636691,N,N,Y
636727,N,N,Y
636820,N,N,Y
638406,Y,Y,Y
639482,N,N,Y
639531,N,N,Y
639532,N,N,Y
639535,N,N,Y
639864,N,N,Y
640061,N,N,Y
642381,N,Y,Y
643110,,N,Y
643719,N,N,Y
644028,N,N,Y
644038,Y,N,N
644971,N,N,Y
648171,N,N,Y
649080,N,N,Y
649155,N,N,Y
649340,N,N,Y
649353,N,N,Y
649358,N,N,Y
649363,N,N,Y
649567,N,N,Y
649571,N,N,Y
649575,N,N,Y
649579,N,N,Y
649728,N,N,Y
649734,N,N,Y
649741,N,N,Y
649746,N,N,Y
649750,Y,Y,Y
649751,N,N,Y
649769,N,N,Y
649954,N,N,Y
649958,N,N,Y
651170,N,N,Y
651329,Y,N,N
651333,Y,N,N
651336,Y,N,N
651548,Y,N,N
651549,Y,N,N
652246,N,N,Y
652735,N,N,Y
652744,N,N,Y
652801,N,N,Y
654374,N,N,Y
654631,N,N,Y
654694,N,N,Y
655225,Y,N,N
655229,Y,N,N
655236,Y,N,N
655244,Y,N,N
655248,Y,N,N
655356,Y,N,N
655357,Y,N,N
655558,Y,N,N
655559,Y,N,N
655560,Y,N,N
655561,Y,N,N
655565,Y,N,N
655571,Y,N,N
655572,Y,N,N
655607,Y,N,N
655611,Y,N,N
655614,Y,N,N
655618,Y,N,N
656674,N,N,Y
657036,N,N,Y
657232,,Y,Y
657583,N,N,Y
657730,Y,N,N
657871,Y,N,N
659000,N,N,Y
659003,N,N,Y
659014,N,N,Y
659021,N,N,Y
659025,N,N,Y
659029,N,N,Y
659033,N,N,Y
659037,N,N,Y
659068,N,N,Y
659070,N,N,Y
659073,N,N,Y
659075,N,N,Y
659086,N,N,Y
659090,N,N,Y
659096,N,N,Y
659097,N,N,Y
659100,N,N,Y
659107,N,N,Y
659110,N,N,Y
659113,N,N,Y
659116,N,N,Y
659118,N,N,Y
659755,N,Y,Y
660625,N,N,Y
660631,N,Y,Y
660673,N,N,Y
661364,N,Y,Y
661374,N,N,Y
662171,N,N,Y
662199,N,N,Y
662217,N,N,Y
662275,N,N,Y
662548,N,N,Y
662550,N,N,Y
662552,N,N,Y
662554,N,N,Y
663007,N,Y,Y
663087,N,N,Y
663089,N,N,Y
663091,N,N,Y
663093,N,N,Y
663737,N,N,Y
663805,N,N,Y
663806,N,Y,Y
663807,N,N,Y
663819,N,N,Y
663847,N,N,Y
663901,N,Y,Y
663903,N,N,Y
664010,N,Y,Y
664660,N,N,Y
664667,N,N,Y
664680,N,N,Y
664695,N,N,Y
664709,N,N,Y
664728,N,N,Y
664764,N,N,Y
664778,N,N,Y
664816,N,N,Y
665531,N,N,Y
665549,N,N,Y
666300,N,N,Y
666406,N,N,Y
667917,N,N,Y
667921,N,N,Y
667922,N,N,Y
667935,N,N,Y
667937,N,N,Y
667939,N,Y,Y
667941,N,Y,Y
667974,N,N,Y
667975,N,N,Y
667976,N,N,Y
667977,N,N,Y
667998,N,N,Y
668026,N,N,Y
668050,N,N,Y
668081,N,N,Y
668085,N,N,Y
668188,N,Y,Y
668281,N,N,Y
668287,N,N,Y
668290,N,N,Y
668347,N,Y,Y
668507,N,N,Y
668711,,N,Y
669140,N,N,Y
669157,N,N,Y
669161,N,N,Y
669188,N,N,Y
669209,N,N,Y
669223,N,N,Y
669224,N,N,Y
669303,N,Y,Y
669478,N,N,Y
669804,N,N,Y
670057,N,Y,Y
670070,Y,Y,Y
670343,N,N,Y
670765,N,N,Y
670785,N,Y,Y
671328,N,Y,Y
671329,N,Y,Y
671473,N,N,Y
672218,N,N,Y
672240,N,N,Y
672245,N,N,Y
672341,N,Y,Y
672357,N,N,Y
672358,N,N,Y
672454,N,N,Y
672458,N,N,Y
672487,N,N,Y
672504,N,N,Y
672922,N,N,Y
674535,N,N,Y
674863,N,N,Y
674872,N,N,Y
674881,N,N,Y
676271,N,N,Y
677865,N,N,Y
677878,N,N,Y
681109,N,N,Y
681166,N,N,Y
682073,N,N,Y
682074,N,N,Y
682075,N,Y,Y
682081,N,N,Y
683163,N,Y,Y
683179,N,N,Y
683274,N,N,Y
683276,N,N,Y
683278,N,N,Y
683280,N,N,Y
683282,N,N,Y
683284,N,N,Y
683286,N,N,Y
683288,N,N,Y
683290,N,N,Y
683292,N,N,Y
683674,N,N,Y
683676,N,N,Y
683677,N,N,Y
683679,N,N,Y
683681,N,N,Y
683682,N,N,Y
683683,N,N,Y
683684,N,N,Y
683694,N,N,Y
683698,N,N,Y
683836,N,N,Y
683838,N,N,Y
683840,N,N,Y
683842,N,N,Y
683843,N,N,Y
683844,N,N,Y
683845,N,N,Y
684081,N,N,Y
684500,N,N,Y
684532,N,Y,Y
685146,N,N,Y
685281,N,Y,Y
685628,N,N,Y
686380,N,N,Y
686442,N,N,Y
686443,N,N,Y
686444,N,N,Y
686992,N,Y,Y
687742,N,N,Y
687880,N,N,Y
687971,N,N,Y
688091,N,Y,Y
688093,N,Y,Y
688448,N,N,Y
688500,N,N,Y
688746,N,N,Y
689275,N,Y,Y
689279,N,Y,Y
689289,N,Y,N
689411,N,N,Y
689585,N,N,Y
690244,N,N,Y
690336,N,N,Y
691252,N,N,Y
691466,N,N,Y
691469,N,N,Y
691626,N,N,Y
691887,N,N,Y
692342,Y,Y,Y
692807,N,N,Y
692845,N,N,Y
693282,N,N,Y
693288,N,N,Y
693294,N,N,Y
693697,N,N,Y
694238,N,N,Y
694496,N,N,Y
694655,N,Y,Y
695471,N,N,Y
695474,N,N,Y
695477,N,N,Y
695480,N,N,Y
695483,N,N,Y
695488,N,N,Y
695491,N,N,Y
695494,N,N,Y
695566,N,N,Y
696102,,Y,Y
696147,N,N,Y
696195,N,Y,Y
696196,N,Y,Y
696197,N,Y,Y
696198,N,Y,Y
696199,N,Y,Y
696254,N,Y,Y
696296,N,N,Y
696299,N,N,Y
696302,N,N,Y
696314,N,N,Y
696332,N,N,Y
696336,N,N,Y
696341,N,N,Y
696344,N,N,Y
696351,N,N,Y
696357,N,N,Y
696360,N,N,Y
696382,N,N,Y
696661,N,Y,Y
696668,N,Y,Y
697230,N,Y,Y
697232,N,Y,Y
697522,N,N,Y
698485,N,N,Y
698514,N,N,Y
698538,N,N,Y
698565,N,N,Y
698568,N,N,Y
698652,N,N,Y
698950,N,Y,Y
698964,N,N,Y
699012,N,N,Y
699057,N,N,Y
699347,N,N,Y
699367,N,N,Y
699408,N,Y,Y
700002,N,N,Y
700262,N,Y,Y
700742,N,N,Y
700768,N,N,Y
700769,N,N,Y
700770,N,N,Y
700945,N,N,Y
701118,N,Y,Y
701176,N,N,Y
701317,N,N,Y
702281,N,N,Y
702401,N,N,Y
702474,N,N,Y
702478,N,N,Y
702623,N,N,Y
702625,N,N,Y
702915,N,N,Y
702961,N,N,Y
703134,N,N,Y
703149,N,N,Y
703171,N,N,Y
703174,N,N,Y
703202,N,N,Y
703204,N,N,Y
703227,N,N,Y
703228,N,N,Y
703229,N,N,Y
703287,N,N,Y
703321,N,N,Y
703661,N,Y,Y
703845,,N,Y
704268,N,N,Y
704372,N,N,Y
704427,N,N,Y
704442,N,N,Y
704488,N,N,Y
704521,Y,N,N
704813,N,N,Y
704954,N,N,Y
704963,N,Y,Y
705000,N,N,Y
705003,N,N,Y
705005,N,N,Y
705217,N,Y,Y
705220,N,Y,Y
705226,N,Y,Y
705314,N,N,Y
705689,N,N,Y
705924,N,N,Y
705971,N,N,Y
706129,N,N,Y
706186,N,N,Y
706212,N,N,Y
706460,N,N,Y
706734,N,N,Y
706761,N,Y,Y
706762,N,Y,Y
706872,N,N,Y
707164,N,N,Y
707199,N,N,Y
707202,N,N,Y
707234,N,N,Y
707236,N,N,Y
707273,N,N,Y
707275,N,N,Y
707276,N,N,Y
707353,N,N,Y
707523,N,N,Y
707525,N,N,Y
707526,N,N,Y
707565,N,N,Y
707576,N,N,Y
707588,N,N,Y
707591,N,N,Y
707737,N,N,Y
707752,N,N,Y
707755,N,N,Y
707756,N,N,Y
707790,N,N,Y
707831,N,N,Y
707832,N,N,Y
707833,N,N,Y
708050,N,N,Y
708051,N,N,Y
708052,N,N,Y
708140,N,N,Y
708171,N,N,Y
708173,N,N,Y
708231,N,N,Y
708662,N,N,Y
708696,N,N,Y
708900,N,N,Y
710682,N,N,Y
710798,N,N,Y
710839,N,N,Y
711884,N,N,Y
712356,,Y,Y
712697,,N,Y
712746,,N,Y
712763,,N,Y
712788,,N,Y
712839,N,N,Y
712884,N,N,Y
712921,N,N,Y
713023,N,N,Y
713091,N,N,Y
713775,N,Y,Y
714254,N,N,Y
714376,N,Y,Y
714473,Y,Y,Y
714523,N,N,Y
714525,Y,Y,Y
714529,N,Y,Y
714556,N,Y,Y
714760,N,N,Y
714778,Y,Y,Y
714780,Y,Y,Y
714821,,Y,Y
714825,,Y,Y
714826,,Y,Y
714829,,N,Y
714832,,Y,Y
714836,,N,Y
714837,,Y,Y
714839,,Y,Y
714842,,Y,Y
714847,,Y,Y
714849,,Y,Y
714850,,N,Y
714851,,Y,Y
714853,,Y,Y
714856,,Y,Y
714859,,Y,Y
714861,,Y,Y
714864,,Y,Y
715049,N,N,Y
715050,N,Y,Y
715051,N,Y,Y
715064,N,N,Y
715065,N,N,Y
715497,N,N,Y
715501,N,N,Y
715506,N,Y,Y
715523,,N,Y
715893,N,N,Y
715911,N,N,Y
715912,N,N,Y
716193,N,N,Y
716194,N,N,Y
718700,N,N,Y
718701,N,N,Y
719040,N,N,Y
719211,,Y,Y
719215,,Y,Y
719216,,Y,Y
719249,N,N,Y
719257,N,Y,Y
719315,Y,Y,Y
719665,N,N,Y
719735,N,Y,Y
719736,N,Y,Y
719852,,N,Y
719853,,N,Y
719866,,Y,Y
719869,,Y,Y
719870,,Y,Y
719871,,Y,Y
720585,,Y,N
720590,,Y,Y
720596,,Y,Y
720598,,Y,N
720600,,Y,Y
720601,,Y,Y
720605,,Y,Y
720610,,Y,Y
720611,,Y,Y
720614,,Y,Y
720619,,Y,Y
720620,,Y,Y
720621,,Y,Y
721122,N,N,Y
721324,N,N,Y
721700,N,N,Y
721747,N,N,Y
722093,N,Y,Y
722095,N,Y,Y
722151,N,Y,Y
722177,,Y,N
722179,,Y,Y
722182,,Y,Y
722183,,Y,Y
722185,,Y,Y
722186,,Y,Y
722190,,Y,Y
722194,,Y,N
722196,,Y,Y
722198,,Y,N
722205,,Y,Y
722206,,N,Y
722211,,Y,Y
722214,,Y,Y
722219,,Y,Y
722220,,Y,Y
722222,,Y,Y
722579,N,N,Y
722580,N,N,Y
723506,N,Y,Y
723810,N,N,Y
723849,N,Y,Y
723853,Y,N,N
723919,N,N,Y
724124,N,N,Y
724173,N,N,Y
724228,N,N,Y
724357,N,N,Y
724419,N,N,Y
724489,N,Y,Y
724586,N,N,Y
724771,N,N,Y
725528,N,N,Y
725529,N,N,Y
725530,N,Y,Y
726036,Y,Y,Y
726214,N,N,Y
726368,Y,Y,Y
726396,N,Y,Y
726466,N,Y,Y
726477,N,Y,Y
726516,,Y,Y
726520,,Y,Y
726521,,Y,Y
726523,,Y,Y
726525,,Y,Y
726529,,N,Y
726532,,Y,Y
726536,,Y,Y
726537,,Y,Y
726539,,Y,Y
726543,,Y,Y
726547,,Y,Y
726549,,Y,N
726556,,Y,Y
726558,,N,Y
727426,N,N,Y
727427,N,N,Y
727441,N,N,Y
727473,N,N,Y
727474,N,N,Y
727520,N,N,Y
727661,N,N,Y
727698,N,N,Y
727725,N,N,Y
728041,N,Y,Y
728167,Y,Y,Y
728564,Y,Y,Y
728566,Y,Y,Y
728664,N,N,Y
728731,N,Y,Y
728742,N,N,Y
728748,N,N,Y
728870,N,N,Y
728915,N,N,Y
729282,N,N,Y
729420,N,Y,Y
729724,Y,N,N
730195,N,Y,Y
730229,N,N,Y
730451,N,Y,Y
730548,N,N,Y
730595,N,Y,Y
730715,N,N,Y
730783,N,N,Y
730868,N,N,Y
731012,N,Y,Y
731038,N,Y,Y
731051,N,N,Y
732246,N,Y,Y
732334,N,N,Y
732485,N,N,Y
732545,,Y,Y
732550,,Y,Y
732551,,Y,Y
732555,,Y,Y
732556,,Y,Y
732558,,Y,Y
732561,,Y,Y
732562,,Y,Y
732564,,Y,Y
732862,N,Y,Y
732867,Y,Y,Y
732887,N,N,Y
733409,N,N,Y
733526,Y,N,N
733612,Y,N,N
733686,Y,N,N
733952,N,N,Y
734486,N,Y,Y
734716,N,N,Y
734718,N,N,Y
734719,N,N,Y
735610,N,N,Y
735960,,N,Y
736341,N,N,Y
736381,N,N,Y
736913,N,N,Y
737927,Y,Y,Y
738010,N,N,Y
743765,,Y,Y
744252,,Y,Y
745377,,Y,Y
746186,Y,N,N
746187,Y,N,N
746188,Y,N,N
746573,N,N,Y
746575,N,N,Y
746578,N,N,Y
747022,Y,N,N
747023,Y,N,N
747024,Y,N,N
747025,Y,N,N
747028,Y,N,N
747030,Y,N,N
747031,Y,N,N
747032,Y,N,N
748139,Y,N,N
748149,Y,N,N
748153,Y,N,N
748165,Y,N,N
749174,Y,N,N
749176,Y,N,N
768743,,N,Y
770589,,N,Y
777058,Y,Y,Y
783565,,Y,Y
785635,,N,Y
786405,,N,Y
787275,,N,Y
787314,,Y,Y
787485,,N,Y
788155,,N,Y
788425,,N,Y
789058,,N,Y
789224,,N,Y
789727,,N,Y
789818,,N,Y
792416,,Y,Y
796971,N,N,Y
797136,N,N,Y
797256,N,N,Y
797360,N,N,Y
797479,N,N,Y
798590,N,N,Y
798943,N,N,Y
798949,N,N,Y
798961,N,N,Y
799102,N,N,Y
799128,,Y,Y
799201,N,N,Y
800338,Y,N,N
800343,Y,N,N
800367,Y,N,N
801250,N,N,Y
801689,N,N,Y
801753,N,N,Y
802090,N,N,Y
802894,N,N,Y
803506,N,N,Y
803825,N,N,Y
804027,N,N,Y
804410,N,N,Y
804422,N,N,Y
804428,N,N,Y
804586,N,Y,Y
806042,N,N,Y
806045,N,N,Y
806053,N,N,Y
806826,N,N,Y
808141,N,N,Y
808384,N,N,Y
808387,N,Y,Y
808388,N,Y,Y
808634,N,N,Y
808637,N,N,Y
809738,N,N,Y
810108,N,N,Y
813019,N,N,Y
816186,N,N,Y
817902,N,Y,Y
817915,N,N,Y
818273,N,N,Y
818325,Y,,
818376,N,N,Y
818377,N,N,Y
818378,N,N,Y
819042,N,N,Y
819281,N,N,Y
819316,N,N,Y
820399,N,N,Y
820735,N,N,Y
822165,N,Y,Y
823146,N,N,Y
823174,N,N,Y
823176,N,N,Y
823178,N,N,Y
823180,N,N,Y
823182,N,N,Y
823184,N,N,Y
823186,N,N,Y
823188,N,N,Y
823190,N,N,Y
823192,N,N,Y
823227,N,N,Y
823229,N,N,Y
823231,N,N,Y
823703,N,Y,Y
823872,N,Y,Y
824410,N,N,Y
824412,N,N,Y
824715,N,N,Y
824745,N,Y,Y
824748,N,Y,Y
825852,N,N,Y
826108,N,N,Y
828559,N,N,Y
829463,N,N,Y
829625,N,N,Y
829627,N,Y,Y
830309,N,Y,Y
834603,N,N,Y
834703,N,N,Y
836298,N,N,Y
836306,N,N,Y
836355,N,N,Y
836356,N,Y,Y
836519,N,N,Y
836521,N,N,Y
836848,N,N,Y
836867,N,N,Y
836869,N,N,Y
836969,N,N,Y
836971,N,N,Y
836973,N,N,Y
837588,N,N,Y
837623,N,N,Y
837625,N,N,Y
837857,N,N,Y
837872,N,N,Y
837942,N,N,Y
837944,N,N,Y
837947,N,N,Y
837951,N,N,Y
838653,N,N,Y
838759,N,N,Y
838836,N,Y,Y
839903,N,N,Y
839913,N,N,Y
840648,N,N,Y
840727,N,Y,Y
841384,N,N,Y
841386,N,N,Y
841727,N,N,Y
841730,N,N,Y
841733,N,N,Y
843548,N,N,Y
843938,N,N,Y
843941,N,N,Y
843945,N,N,Y
843947,N,N,Y
844764,N,N,Y
846336,N,Y,Y
846485,N,N,Y
846521,N,N,Y
848502,N,N,Y
848526,N,N,Y
848875,N,N,Y
849053,N,N,Y
856915,,Y,Y
857034,N,N,Y
857035,N,N,Y
857036,N,N,Y
857149,N,N,Y
857162,N,N,Y
857196,N,N,Y
857204,N,N,Y
857262,N,N,Y
857327,N,N,Y
857620,N,Y,Y
857742,N,N,Y
857756,N,N,Y
857765,N,N,Y
857771,N,N,Y
857943,N,Y,Y
859338,N,Y,Y
859347,N,Y,Y
859364,N,Y,Y
859369,N,Y,Y
859603,N,N,Y
859699,N,N,Y
859826,N,Y,Y
859827,N,Y,Y
861234,Y,N,N
861235,Y,N,N
861236,Y,,
861237,Y,,
861239,Y,N,N
861240,Y,,
861242,Y,,
861243,Y,,
861244,Y,N,N
861245,Y,N,N
861246,Y,,
861247,Y,N,N
861252,Y,N,N
861253,Y,N,N
861254,Y,N,N
861255,Y,N,N
861256,Y,N,N
861257,Y,N,N
861264,Y,N,N
861265,Y,N,N
861266,Y,N,N
861267,Y,N,N
861268,Y,N,N
861269,Y,N,N
861274,Y,N,N
861276,Y,N,N
861277,Y,N,N
861278,Y,N,N
861279,Y,N,N
861605,N,N,Y
861694,N,Y,Y
861793,N,N,Y
861797,N,N,Y
861932,N,N,Y
862071,N,N,Y
862283,N,N,Y
862525,N,N,Y
862551,N,N,Y
864807,N,N,Y
864867,N,N,Y
865044,,N,Y
865165,,N,Y
865212,,N,Y
865217,,N,Y
865219,,N,Y
865231,,Y,Y
865256,,N,Y
865263,,N,Y
865276,,N,Y
865299,,N,Y
865304,,N,Y
865411,,N,Y
865503,,N,Y
865587,,N,Y
865649,,N,Y
865723,,N,Y
865794,,N,Y
865796,,N,Y
865797,,N,Y
865798,,N,Y
865903,,N,Y
865960,,N,Y
866078,,N,Y
866080,,Y,Y
866314,,Y,Y
866537,,Y,Y
866760,,N,Y
867024,,N,Y
867226,,N,Y
867335,,N,Y
867395,,N,Y
867439,,N,Y
867449,,N,Y
867493,,N,Y
867557,N,N,Y
867592,N,Y,Y
867620,N,N,Y
867633,N,N,Y
867635,N,N,Y
867715,N,N,Y
867749,N,N,Y
867847,N,N,Y
867866,N,N,Y
867886,N,N,Y
867902,N,N,Y
867918,N,N,Y
867934,N,N,Y
867956,N,N,Y
868032,N,N,Y
868060,N,N,Y
868083,N,N,Y
868096,N,N,Y
868145,N,Y,N
868384,N,N,Y
868385,N,N,Y
868386,N,N,Y
868388,N,N,Y
868389,N,N,Y
868390,N,N,Y
868391,N,N,Y
868392,N,N,Y
868444,N,N,Y
868445,N,N,Y
868447,N,N,Y
868448,N,N,Y
868449,N,N,Y
868450,N,N,Y
868486,N,N,Y
868487,N,N,Y
868534,N,N,Y
869475,N,N,Y
869539,N,N,Y
869540,N,N,Y
870121,N,N,Y
870309,N,N,Y
870310,N,N,Y
870311,N,N,Y
870312,N,N,Y
870396,N,N,Y
870397,N,N,Y
870450,,N,Y
870453,,N,Y
870505,N,N,Y
870506,N,N,Y
870664,N,N,Y
870766,N,Y,Y
870979,N,N,Y
871319,N,N,Y
871700,,N,Y
871711,,N,Y
871717,,N,Y
871723,,N,Y
871823,N,N,Y
872719,N,N,Y
873123,N,N,Y
873146,N,N,Y
873178,N,N,Y
873210,N,N,Y
873222,N,N,Y
873224,N,N,Y
873242,N,N,Y
873244,N,N,Y
873246,N,N,Y
873323,N,N,Y
873328,N,N,Y
873535,N,N,Y
873537,N,N,Y
873539,N,N,Y
873541,N,N,Y
873543,N,N,Y
873545,N,N,Y
873838,,N,Y
875079,,N,Y
875492,,Y,Y
875551,N,N,Y
875859,,Y,Y
876262,,Y,Y
876550,N,N,Y
888900,,Y,Y
889663,,Y,Y
889888,,Y,Y
890941,N,Y,Y
890950,N,Y,Y
890958,N,Y,Y
891908,N,N,Y
891979,Y,N,Y
893060,N,N,Y
893062,N,N,Y
893065,N,N,Y
893066,N,N,Y
893599,N,N,Y
893937,N,N,Y
893939,N,Y,Y
894282,N,N,Y
895602,N,N,Y
896138,N,N,Y
897479,N,N,Y
897482,N,N,Y
897485,N,N,Y
899659,N,N,Y
900213,N,N,Y
900214,N,N,Y
900620,N,N,Y
901353,N,N,Y
901474,N,N,Y
901521,N,N,Y
902156,N,N,Y
902985,Y,Y,Y
905032,N,Y,Y
906180,N,N,Y
906831,N,N,Y
906832,N,N,Y
908854,N,Y,N
910053,N,N,Y
910229,N,N,Y
910316,N,N,Y
910319,N,N,Y
910538,N,N,Y
911117,N,N,Y
913310,N,N,Y
913394,N,N,Y
913789,N,N,Y
913790,N,N,Y
913791,N,N,Y
913792,N,N,Y
913793,N,N,Y
914073,N,N,Y
915399,N,N,Y
