"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Employed Civilian Population 16 Years and Over","Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining","Employed Civilian Population 16 Years and Over: Construction","Employed Civilian Population 16 Years and Over: Manufacturing","Employed Civilian Population 16 Years and Over: Wholesale Trade","Employed Civilian Population 16 Years and Over: Retail Trade","Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities","Employed Civilian Population 16 Years and Over: Information","Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration","Employed Civilian Population 16 Years and Over: Public Administration","Median Household Income (In 2021 Inflation Adjusted Dollars)","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree"
"0613470","Fall River Joint Unified School District, California","ACSSF","ca","970","00","0044026",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13470",,,,,,,"97000US0613470","Fall River Joint Unified School District",,,,2530,373,141,183,72,295,219,22,148,170,516,173,130,88,54030,7769,7233,6419,75,220,113,0,0,406,536,92,0,136,0,0,178,130,5338,489,4849,3163,761,305,136,49
"0613800","Fillmore Unified School District, California","ACSSF","ca","970","00","0044027",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13800",,,,,,,"97000US0613800","Fillmore Unified School District",,,,9940,1032,745,729,291,972,369,236,460,1003,1648,1120,687,648,74885,20868,5552,4525,125,62,214,0,11,615,15316,10529,10,88,20,0,2350,2319,13317,2896,10421,6903,1859,652,266,51
"0613840","Firebaugh-Las Deltas Unified School District, California","ACSSF","ca","970","00","0044028",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13840",,,,,,,"97000US0613840","Firebaugh-Las Deltas Unified School District",,,,2973,1315,122,541,72,169,99,0,14,88,296,67,116,74,38427,8830,535,501,9,0,6,0,0,19,8295,3323,0,43,0,0,4568,361,4888,2549,2339,1033,248,30,0,0
"0613890","Folsom-Cordova Unified School District, California","ACSSF","ca","970","00","0044029",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13890",,,,,,,"97000US0613890","Folsom-Cordova Unified School District",,,,64127,76,4150,5862,1484,6885,3487,1040,5648,9263,12867,4902,2451,6012,98298,138362,113478,74038,9782,265,20811,589,636,7357,24884,10554,152,696,242,11,7282,5947,93920,8427,85493,68836,38032,14825,3183,1270
"0613920","Fontana Unified School District, California","ACSSF","ca","970","00","0044030",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13920",,,,,,,"97000US0613920","Fontana Unified School District",,,,84521,350,8458,7404,2710,10079,15054,869,2555,7275,15349,6340,4547,3531,74365,184397,42120,19580,9424,545,8447,411,362,3351,142277,33497,378,1685,113,76,93003,13525,110983,29495,81488,46931,16237,3885,680,158
"0614070","Fort Bragg Unified School District, California","ACSSF","ca","970","00","0044031",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14070",,,,,,,"97000US0614070","Fort Bragg Unified School District",,,,6133,291,616,266,45,897,195,50,202,458,1362,1135,411,205,53490,15772,12463,11118,74,134,196,18,25,898,3309,1688,0,425,0,0,530,666,11732,1302,10430,7143,2978,1187,392,107
"0614250","Fowler Unified School District, California","ACSSF","ca","970","00","0044032",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14250",,,,,,,"97000US0614250","Fowler Unified School District",,,,4374,391,277,456,71,637,294,39,138,210,1124,349,175,213,61893,10877,3458,2248,41,6,923,1,0,239,7419,4822,22,74,24,0,1495,982,6914,1927,4987,3568,1482,431,152,33
"0614400","Fremont Unified School District, California","ACSSF","ca","970","00","0044033",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14400",,,,,,,"97000US0614400","Fremont Unified School District",,,,118630,218,3333,19255,2625,8676,4032,5374,7396,33668,21312,6241,3551,2949,153475,231502,202591,43046,6379,802,141922,1334,1035,8073,28911,6702,204,242,167,71,15392,6133,163289,11940,151349,126925,98196,47504,9530,5903
"0614550","Fresno Unified School District, California","ACSSF","ca","970","00","0044034",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14550",,,,,,,"97000US0614550","Fresno Unified School District",,,,156859,8578,10281,10694,4439,17518,9737,2144,7213,16748,35900,15768,8307,9532,46898,396231,173241,94051,25572,1890,39987,583,1097,10061,222990,107355,1760,3246,1223,110,59859,49437,240993,59210,181783,124244,44490,14486,5153,1307
"0614880","Garden Grove Unified School District, California","ACSSF","ca","970","00","0044035",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14880",,,,,,,"97000US0614880","Garden Grove Unified School District",,,,132736,1052,8557,22077,3425,15068,6132,1513,7727,13996,24246,15465,9920,3558,77682,273017,173802,47107,2533,534,116070,1120,740,5698,99215,40296,463,1028,435,79,42190,14724,189267,46827,142440,95990,45985,11636,3715,1440
"0614950","Gateway Unified School District, California","ACSSF","ca","970","00","0044036",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14950",,,,,,,"97000US0614950","Gateway Unified School District",,,,11890,275,1112,756,272,1351,478,153,503,1024,3124,1179,906,757,56481,29638,26806,24053,411,556,488,42,0,1256,2832,1762,0,108,32,0,408,522,21654,2276,19378,13521,4191,1093,296,45
"0615150","Geyserville Unified School District, California","ACSSF","ca","970","00","0044037",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15150",,,,,,,"97000US0615150","Geyserville Unified School District",,,,857,76,46,178,11,47,29,4,53,147,123,71,52,20,128583,1581,1178,1082,0,0,37,0,0,59,403,138,0,9,0,0,220,36,1282,113,1169,958,561,216,85,7
"0615180","Gilroy Unified School District, California","ACSSF","ca","970","00","0044038",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15180",,,,,,,"97000US0615180","Gilroy Unified School District",,,,32426,1075,4006,3370,894,3697,1210,655,1339,3888,6896,2683,1185,1528,117168,68418,29833,19628,1006,73,6464,31,166,2465,38585,18593,247,316,203,15,7921,11290,43650,7115,36535,26990,12327,4262,993,462
"0615240","Glendale Unified School District, California","ACSSF","ca","970","00","0044039",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15240",,,,,,,"97000US0615240","Glendale Unified School District",,,,105713,200,5581,6382,2374,9604,5615,6229,7429,15140,27515,9971,5606,4067,76589,219467,178711,132485,3540,275,32962,232,502,8715,40756,20785,106,655,190,34,13742,5244,162538,17841,144697,110827,71610,25820,7806,2930
"0615270","Glendora Unified School District, California","ACSSF","ca","970","00","0044040",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15270",,,,,,,"97000US0615270","Glendora Unified School District",,,,18834,101,1304,1485,830,2206,923,331,1705,1627,5117,1434,849,922,105930,39489,26277,18925,724,70,4779,96,127,1556,13212,5864,15,144,27,0,2898,4264,27469,1562,25907,20474,11514,4276,969,418
"0616323","Gustine Unified School District, California","ACSSF","ca","970","00","0044041",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16323",,,,,,,"97000US0616323","Gustine Unified School District",,,,3728,401,153,442,67,356,600,56,186,251,663,262,131,160,61357,10338,4373,4019,0,130,202,0,0,22,5965,1905,0,11,62,0,3456,531,6849,1635,5214,2842,1091,343,98,0
"0616325","Hacienda La Puente Unified School District, California","ACSSF","ca","970","00","0044042",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16325",,,,,,,"97000US0616325","Hacienda La Puente Unified School District",,,,55980,307,3482,6566,3459,6072,4940,808,2729,6188,11395,5495,2312,2227,88130,116006,45145,9461,1464,510,31946,194,247,1323,70861,27908,55,1323,328,43,33704,7500,81074,18291,62783,41036,19216,5266,1466,630
"0616740","Hayward Unified School District, California","ACSSF","ca","970","00","0044043",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16740",,,,,,,"97000US0616740","Hayward Unified School District",,,,96378,245,7743,10778,2698,10130,7298,1923,4977,14208,20356,8105,4851,3066,98379,185043,114340,32820,18609,448,49789,3299,815,8560,70703,17628,868,1048,403,123,39584,11049,130924,21201,109723,76648,41010,12401,2732,1230
"0616920","Hemet Unified School District, California","ACSSF","ca","970","00","0044044",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16920",,,,,,,"97000US0616920","Hemet Unified School District",,,,55739,1078,6352,4105,1130,8205,4532,788,2013,5010,11166,5834,2815,2711,52507,150372,78171,60781,8885,1293,3222,160,193,3637,72201,34594,1067,481,284,62,22409,13304,98769,19310,79459,49783,14492,5668,1124,367
"0617220","Hilmar Unified School District, California","ACSSF","ca","970","00","0044045",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17220",,,,,,,"97000US0617220","Hilmar Unified School District",,,,4259,769,277,651,150,252,220,38,87,251,830,241,295,198,62831,10955,6167,5882,18,25,18,0,0,224,4788,1051,0,0,0,0,3275,462,6973,2175,4798,2979,779,181,42,0
"0617430","Holtville Unified School District, California","ACSSF","ca","970","00","0044046",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17430",,,,,,,"97000US0617430","Holtville Unified School District",,,,2976,644,131,47,256,324,215,24,37,158,382,346,72,340,56182,7979,1830,1546,95,0,69,0,3,117,6149,2496,0,61,18,0,2554,1020,4838,1716,3122,1730,643,276,112,14
"0618210","Imperial Unified School District, California","ACSSF","ca","970","00","0044047",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18210",,,,,,,"97000US0618210","Imperial Unified School District",,,,6815,232,460,243,159,774,382,46,364,551,1660,549,188,1207,83536,25014,5790,3455,1251,42,736,17,42,247,19224,9446,80,36,57,0,5421,4184,15046,3758,11288,7447,2705,733,218,82
"0618390","Inglewood Unified School District, California","ACSSF","ca","970","00","0044048",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18390",,,,,,,"97000US0618390","Inglewood Unified School District",,,,55529,112,2999,4006,1146,6192,4803,1655,2813,7103,12308,6152,3363,2877,65374,112590,61419,5545,48169,233,2595,461,614,3802,51171,17803,1162,893,304,72,23207,7730,77848,15871,61977,44866,19804,6558,1333,625
"0618990","John Swett Unified School District, California","ACSSF","ca","970","00","0044049",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18990",,,,,,,"97000US0618990","John Swett Unified School District",,,,7332,105,491,472,168,708,694,88,313,1000,1751,718,390,434,86066,14864,11066,5022,2067,11,2663,181,31,1091,3798,1915,41,0,53,0,1137,652,10762,1163,9599,7345,3426,1072,165,42
"0619260","Jurupa Unified School District, California","ACSSF","ca","970","00","0044050",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19260",,,,,,,"97000US0619260","Jurupa Unified School District",,,,47234,630,6765,5301,1968,5742,4917,395,2552,4426,6965,4056,2150,1367,81991,104813,28638,19459,3512,70,3983,102,224,1288,76175,24970,93,993,76,33,40285,9725,64508,18572,45936,26915,9503,2895,987,113
"0619320","Kelseyville Unified School District, California","ACSSF","ca","970","00","0044051",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19320",,,,,,,"97000US0619320","Kelseyville Unified School District",,,,5881,483,433,471,54,628,214,109,236,778,1330,340,405,400,57549,13819,9513,8852,390,3,45,104,0,119,4306,934,0,0,0,0,2497,875,9924,1441,8483,5680,1747,478,123,35
"0619490","Kerman Unified School District, California","ACSSF","ca","970","00","0044052",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19490",,,,,,,"97000US0619490","Kerman Unified School District",,,,8590,1999,1065,607,308,746,609,0,228,304,1550,536,351,287,56825,21381,3908,2670,103,0,603,18,222,292,17473,7832,0,203,0,0,6312,3126,12029,4671,7358,4305,1394,251,67,9
"0619700","Kings Canyon Joint Unified School District, California","ACSSF","ca","970","00","0044053",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19700",,,,,,,"97000US0619700","Kings Canyon Joint Unified School District",,,,17648,5097,657,1257,957,1430,628,12,509,1341,3581,879,632,668,49828,45354,11382,8551,778,40,1225,26,52,710,33972,19307,100,139,26,0,9183,5217,26204,8902,17302,11320,3730,1250,290,87
"0619950","Klamath-Trinity Joint Unified School District, California","ACSSF","ca","970","00","0044054",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19950",,,,,,,"97000US0619950","Klamath-Trinity Joint Unified School District",,,,1841,239,230,67,0,44,37,0,69,229,484,174,56,212,49141,5789,5666,2189,3,2640,201,103,35,495,123,62,0,25,0,0,20,16,3554,159,3395,2119,708,171,52,9
"0620070","Konocti Unified School District, California","ACSSF","ca","970","00","0044055",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20070",,,,,,,"97000US0620070","Konocti Unified School District",,,,7778,432,802,340,107,1116,321,59,123,746,1834,771,388,739,41527,23610,17505,14819,741,445,227,3,57,1213,6105,1427,45,275,0,0,3147,1211,17003,2885,14118,8476,2127,631,172,68
"0620130","La Cañada Unified School District, California","ACSSF","ca","970","00","0044056",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20130",,,,,,,"97000US0620130","La Cañada Unified School District",,,,7376,3,194,323,417,541,123,411,913,1575,2132,304,138,302,192500,17815,16348,9649,258,12,5369,11,40,1009,1467,991,0,0,11,0,178,287,11807,307,11500,10735,8698,4576,2188,597
"0620220","La Honda-Pescadero Unified School District, California","ACSSF","ca","970","00","0044057",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20220",,,,,,,"97000US0620220","La Honda-Pescadero Unified School District",,,,2484,345,115,191,54,151,62,63,104,454,658,122,94,71,184226,3921,3140,2793,0,0,180,0,56,111,781,80,0,2,0,0,561,138,3170,392,2778,2387,1873,1154,521,293
"0620370","Laguna Beach Unified School District, California","ACSSF","ca","970","00","0044058",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20370",,,,,,,"97000US0620370","Laguna Beach Unified School District",,,,13994,28,494,1346,520,1257,327,382,1552,3298,2604,1431,505,250,137023,28099,25855,22351,160,53,1547,0,245,1499,2244,1160,0,13,28,0,609,434,22314,536,21778,19944,14987,6679,3010,1220
"0620640","Lake Tahoe Unified School District, California","ACSSF","ca","970","00","0044059",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20640",,,,,,,"97000US0620640","Lake Tahoe Unified School District",,,,16887,321,1338,619,152,1788,567,199,1081,2058,2776,4717,667,604,67934,29693,22459,19497,139,133,1317,17,21,1335,7234,4162,22,13,36,0,1959,1042,22233,2185,20048,15343,7665,2273,846,303
"0620670","Lakeport Unified School District, California","ACSSF","ca","970","00","0044060",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20670",,,,,,,"97000US0620670","Lakeport Unified School District",,,,4252,252,261,152,32,395,347,94,235,598,1160,301,95,330,65968,11195,9286,7618,127,846,291,9,0,395,1909,457,17,127,43,0,984,281,8206,891,7315,4871,1890,719,263,54
"0621000","Las Virgenes Unified School District, California","ACSSF","ca","970","00","0044061",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21000",,,,,,,"97000US0621000","Las Virgenes Unified School District",,,,30354,143,1422,2251,854,2363,777,1938,4143,5960,6251,2605,934,713,147151,64591,57885,47572,1086,349,5504,32,324,3018,6706,3131,107,28,11,0,1971,1458,45524,991,44533,39933,29992,12811,5634,1923
"0621150","Laton Joint Unified School District, California","ACSSF","ca","970","00","0044062",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21150",,,,,,,"97000US0621150","Laton Joint Unified School District",,,,1463,511,83,102,79,122,59,22,42,75,231,60,43,34,55625,3355,1210,1171,0,0,0,0,0,39,2145,1201,0,90,0,0,559,295,2131,682,1449,884,170,66,66,17
"0621690","Lincoln Unified School District, California","ACSSF","ca","970","00","0044063",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21690",,,,,,,"97000US0621690","Lincoln Unified School District",,,,21452,95,1537,1514,482,2741,1243,280,1518,2229,5215,2286,814,1498,74446,48516,32092,17329,4249,110,7381,62,284,2677,16424,6399,108,37,371,44,3267,6198,31502,3806,27696,20229,9239,3626,1755,487
"0621810","Linden Unified School District, California","ACSSF","ca","970","00","0044064",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21810",,,,,,,"97000US0621810","Linden Unified School District",,,,5032,645,686,509,62,596,350,62,119,314,705,373,262,349,63580,12669,6320,5629,97,10,353,19,0,212,6349,1749,2,110,0,0,2175,2313,8226,1271,6955,4540,1493,404,124,68
"0621870","Lindsay Unified School District, California","ACSSF","ca","970","00","0044065",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21870",,,,,,,"97000US0621870","Lindsay Unified School District",,,,5790,1095,467,709,120,437,137,12,108,353,1420,352,215,365,43953,16497,2382,2207,16,9,76,14,38,22,14115,6861,0,193,15,0,4795,2251,9962,4293,5669,2852,594,236,9,0
"0622050","Live Oak Unified School District, California","ACSSF","ca","970","00","0044066",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22050",,,,,,,"97000US0622050","Live Oak Unified School District",,,,4516,414,259,470,133,517,476,31,139,300,726,570,326,155,63733,11090,6529,4312,148,43,1570,106,19,331,4561,1856,22,75,103,0,1230,1275,7124,1902,5222,3538,1026,208,32,24
"0622110","Livermore Valley Joint Unified School District, California","ACSSF","ca","970","00","0044067",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22110",,,,,,,"97000US0622110","Livermore Valley Joint Unified School District",,,,48701,295,3114,5157,1383,4719,1999,1159,3271,10441,9497,3617,2096,1953,140363,91268,70620,50642,1591,99,13192,512,151,4433,20648,9688,44,397,127,40,5331,5021,65210,3891,61319,50841,30413,11244,3738,2110
"0622230","Lodi Unified School District, California","ACSSF","ca","970","00","0044068",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22230",,,,,,,"97000US0622230","Lodi Unified School District",,,,78606,3257,5701,7509,2052,8074,5808,983,3752,6625,18819,6845,4151,5030,78438,182814,119279,64144,10022,327,35821,1194,474,7297,63535,16856,271,1166,541,37,14557,30107,118631,20355,98276,67168,27310,9152,2911,904
"0622410","Lompoc Unified School District, California","ACSSF","ca","970","00","0044069",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22410",,,,,,,"97000US0622410","Lompoc Unified School District",,,,24184,1117,1906,2199,294,2595,816,294,737,3064,4866,3252,1140,1904,67830,59697,28397,21213,1956,323,2226,139,121,2419,31300,13273,208,695,119,71,9202,7732,37819,8069,29750,19895,6575,2287,556,228
"0622440","Lone Pine Unified School District, California","ACSSF","ca","970","00","0044070",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22440",,,,,,,"97000US0622440","Lone Pine Unified School District",,,,644,107,63,70,0,43,22,0,15,32,145,91,4,52,35811,1992,1118,889,2,146,12,0,0,69,874,701,0,4,0,0,98,71,1471,248,1223,605,244,71,4,2
"0622500","Long Beach Unified School District, California","ACSSF","ca","970","00","0044071",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22500",,,,,,,"97000US0622500","Long Beach Unified School District",,,,261698,1358,14764,23686,7121,26665,21512,6378,14839,34570,59516,27336,12629,11324,74188,517014,295755,151298,55528,1144,66541,2622,1983,16639,221259,97865,2453,3914,1783,119,85452,29673,357784,65296,292488,228153,118200,40751,11374,4587
"0622590","Los Alamitos Unified School District, California","ACSSF","ca","970","00","0044072",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22590",,,,,,,"97000US0622590","Los Alamitos Unified School District",,,,21403,82,1298,1824,800,1766,1219,331,1908,2602,5980,1744,1011,838,93458,50557,41950,32241,1372,97,5954,149,77,2060,8607,4290,95,79,206,33,1759,2145,38416,2156,36260,30854,19446,7455,2489,1001
"0622710","Los Angeles Unified School District, California","ACSSF","ca","970","00","0044073",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22710",,,,,,,"97000US0622710","Los Angeles Unified School District",,,,2322271,10035,151926,187473,66845,229869,133780,133582,131839,331347,462068,275981,143694,63832,69016,4649976,2239503,1170315,396674,6911,512744,7199,21018,124642,2410473,879024,15172,36916,8006,1419,1127293,342643,3228490,747620,2480870,1854977,1094018,371822,130349,43514
"0622740","Los Banos Unified School District, California","ACSSF","ca","970","00","0044074",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22740",,,,,,,"97000US0622740","Los Banos Unified School District",,,,17757,1483,2722,1972,658,2531,849,191,339,1687,2887,1375,568,495,68605,47035,12864,9208,913,84,1032,490,79,1058,34171,13430,99,461,65,0,16540,3576,26514,8006,18508,10153,2892,810,180,17
"0622860","Los Molinos Unified School District, California","ACSSF","ca","970","00","0044075",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22860",,,,,,,"97000US0622860","Los Molinos Unified School District",,,,1133,38,67,47,13,122,94,33,65,51,409,25,68,101,52500,3160,2039,1853,0,31,58,0,0,97,1121,565,0,0,0,0,199,357,2093,352,1741,1203,415,208,55,0
"0623080","Lucia Mar Unified School District, California","ACSSF","ca","970","00","0044076",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23080",,,,,,,"97000US0623080","Lucia Mar Unified School District",,,,37228,1301,3802,2439,764,3256,2837,1084,1673,3668,8712,3792,1722,2178,87919,81359,58825,51720,934,97,1998,179,165,3732,22534,11144,203,494,114,0,3932,6647,58372,5543,52829,41091,20477,7730,2542,757
"0623160","Lynwood Unified School District, California","ACSSF","ca","970","00","0044077",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23160",,,,,,,"97000US0623160","Lynwood Unified School District",,,,28226,138,2292,4295,1216,3068,3119,387,845,2865,4684,2755,1787,775,61760,65927,6892,1034,4817,179,532,31,68,231,59035,26424,23,847,100,0,24250,7391,40203,17386,22817,12008,3467,951,207,68
"0623340","Madera Unified School District, California","ACSSF","ca","970","00","0044078",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23340",,,,,,,"97000US0623340","Madera Unified School District",,,,36544,7237,2924,4177,635,3292,1775,164,1074,2087,7703,2654,1283,1539,59516,94073,21558,15246,2779,451,1783,82,237,980,72515,27536,108,410,66,0,33311,11084,54911,20845,34066,21536,6288,1566,463,222
"0623530","Mammoth Unified School District, California","ACSSF","ca","970","00","0044079",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23530",,,,,,,"97000US0623530","Mammoth Unified School District",,,,5154,56,420,277,0,373,57,16,584,458,768,1749,217,179,78029,8779,6000,5344,0,0,475,0,144,37,2779,1934,15,0,0,0,373,457,6054,830,5224,3989,1790,613,361,10
"0623610","Manteca Unified School District, California","ACSSF","ca","970","00","0044080",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23610",,,,,,,"97000US0623610","Manteca Unified School District",,,,58927,1314,5329,6645,2005,7001,6394,831,2550,6093,10827,4992,1914,3032,83783,140007,79645,42138,8689,554,21106,1306,307,5545,60362,28593,604,1014,555,35,15170,14391,89394,16163,73231,45562,15367,4273,839,243
"0623820","Maricopa Unified School District, California","ACSSF","ca","970","00","0044081",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23820",,,,,,,"97000US0623820","Maricopa Unified School District",,,,785,172,66,50,38,91,29,6,9,55,137,50,49,33,46438,2129,1230,1111,0,18,14,0,0,87,899,605,0,12,0,0,157,125,1331,308,1023,506,140,19,10,4
"0623940","Mariposa County Unified School District, California","ACSSF","ca","970","00","0044082",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23940",,,,,,,"97000US0623940","Mariposa County Unified School District",,,,6962,225,603,263,64,662,205,50,162,555,1300,1846,374,653,53426,17124,15011,13338,142,435,178,50,138,730,2113,1359,7,24,8,0,431,284,13412,1209,12203,9189,3890,1277,320,128
"0624030","Martinez Unified School District, California","ACSSF","ca","970","00","0044083",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24030",,,,,,,"97000US0624030","Martinez Unified School District",,,,15697,50,1357,693,438,1845,667,378,1118,1958,4031,1266,787,1109,113257,29308,23682,19173,823,22,2100,0,119,1445,5626,2011,67,426,85,0,1172,1865,21238,1085,20153,16336,8926,3155,1142,535
"0624090","Marysville Joint Unified School District, California","ACSSF","ca","970","00","0044084",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24090",,,,,,,"97000US0624090","Marysville Joint Unified School District",,,,23897,1246,2246,1865,659,2847,967,327,972,2331,5042,2642,1133,1620,56161,64378,44282,32599,2057,496,4875,196,185,3874,20096,11492,139,550,149,0,4117,3649,41427,8734,32693,22535,6429,2196,546,191
