"FIPS","Qualifying Name","File identification","State Postal Abbreviation","Summary Level","Geographic Component","Logical Record Number","US","Census Region","Census Division","State (Census Code)","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(Census)","American Indian Area/AlaskaNative Area/ Hawaiian Home Land(FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian TribalSubdivision (Census)","American Indian TribalSubdivision (FIPS)","Alaska Native RegionalCorporation (FIPS)","Metropolitan and MicropolitanStatistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/MicropolitanIndicator Flag","New England City and Town Area","New England City and TownCombined Statistical Area","New England City and Town AreaDivision","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area – 5%File","Public Use Microdata Area - 1% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Place (State FIPS + Place FIPS)","Total Employed Civilian Population 16 Years and Over","Employed Civilian Population 16 Years and Over: Agriculture, Forestry, Fishing and Hunting, and Mining","Employed Civilian Population 16 Years and Over: Construction","Employed Civilian Population 16 Years and Over: Manufacturing","Employed Civilian Population 16 Years and Over: Wholesale Trade","Employed Civilian Population 16 Years and Over: Retail Trade","Employed Civilian Population 16 Years and Over: Transportation and Warehousing, and Utilities","Employed Civilian Population 16 Years and Over: Information","Employed Civilian Population 16 Years and Over: Finance and Insurance, and Real Estate and Rental  and Leasing","Employed Civilian Population 16 Years and Over: Professional, Scientific, and Management, and  Administrative and Waste Management Services","Employed Civilian Population 16 Years and Over: Educational Services, and Health Care and Social  Assistance","Employed Civilian Population 16 Years and Over: Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Employed Civilian Population 16 Years and Over: Other Services, Except Public Administration","Employed Civilian Population 16 Years and Over: Public Administration","Median Household Income (In 2021 Inflation Adjusted Dollars)","Total Population","Total Population: Not Hispanic or Latino","Total Population: Not Hispanic or Latino: White Alone","Total Population: Not Hispanic or Latino: Black or African American Alone","Total Population: Not Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Not Hispanic or Latino: Asian Alone","Total Population: Not Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Not Hispanic or Latino: Some Other Race Alone","Total Population: Not Hispanic or Latino: Two or More Races","Total Population: Hispanic or Latino","Total Population: Hispanic or Latino: White Alone","Total Population: Hispanic or Latino: Black or African American Alone","Total Population: Hispanic or Latino: American Indian and Alaska Native Alone","Total Population: Hispanic or Latino: Asian Alone","Total Population: Hispanic or Latino: Native Hawaiian and Other Pacific Islander Alone","Total Population: Hispanic or Latino: Some Other Race Alone","Total Population: Hispanic or Latino: Two or More Races","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate or More (Includes Equivalency)","Population 25 Years and Over: Some College or More","Population 25 Years and Over: Bachelor's Degree or More","Population 25 Years and Over: Master's Degree or More","Population 25 Years and Over: Professional School Degree or More","Population 25 Years and Over: Doctorate Degree"
"0622800","Los Gatos-Saratoga Joint Union School District, California","ACSSF","ca","960","00","0043825",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22800",,,,,,,,"96000US0622800","Los Gatos-Saratoga Joint Union School District",,,,26296,163,1178,4323,950,1883,364,1535,1890,6673,4506,1434,901,496,204175,56591,53610,35194,88,0,15978,0,146,2204,2981,1909,0,143,0,0,339,590,41360,676,40684,38270,32396,17250,5393,2919
"0624660","Merced Union High School District, California","ACSSF","ca","960","00","0043826",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24660",,,,,,,,"96000US0624660","Merced Union High School District",,,,70434,7410,4648,7329,2444,7302,4928,619,2210,4290,17470,5311,2755,3718,57281,180926,77877,47757,6175,611,18515,259,411,4149,103049,33880,547,1641,400,48,56406,10127,106941,30254,76687,50090,16425,5282,1748,800
"0625150","Modesto City High School District, California","ACSSF","ca","960","00","0043827",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25150",,,,,,,,"96000US0625150","Modesto City High School District",,,,120008,3919,10716,14423,3871,14336,8925,1035,4279,10871,26465,10329,6284,4555,66808,281598,153762,111388,10442,1575,19559,2331,400,8067,127836,67904,688,2151,630,165,26763,29535,181386,32953,148433,93920,33812,10015,3577,1014
"0626310","Mountain View-Los Altos Union School District, California","ACSSF","ca","960","00","0043828",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26310",,,,,,,,"96000US0626310","Mountain View-Los Altos Union School District",,,,63300,133,1540,8448,1040,4079,1166,8108,3268,17937,11896,3172,1606,907,177354,117844,101055,53708,2574,106,38511,76,490,5590,16789,6956,88,286,135,12,4827,4485,84298,4204,80094,74713,63836,38414,13200,7784
"0626880","Nevada Joint Union High School District, California","ACSSF","ca","960","00","0043829",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26880",,,,,,,,"96000US0626880","Nevada Joint Union High School District",,,,37317,557,3660,1805,582,4969,2029,567,2105,5002,8490,3298,2382,1871,69627,84633,76908,71029,381,373,912,87,217,3909,7725,5697,0,127,21,0,488,1392,65886,3160,62726,49051,22949,8482,2433,785
"0629130","Oroville Union High School District, California","ACSSF","ca","960","00","0043830",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29130",,,,,,,,"96000US0629130","Oroville Union High School District",,,,18793,629,1546,1937,205,1866,951,181,865,1791,4439,2222,971,1190,48433,52889,44788,34819,1422,923,4755,124,106,2639,8101,3341,39,360,35,52,1774,2500,37425,5561,31864,20803,5287,1686,712,158
"0629270","Oxnard Union High School District, California","ACSSF","ca","960","00","0043831",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29270",,,,,,,,"96000US0629270","Oxnard Union High School District",,,,154526,14380,10166,16634,4957,15484,6372,2207,7842,17137,28068,14062,7638,9579,87804,326545,124790,85824,6860,803,21591,1000,626,8086,201755,117069,742,4990,498,96,30865,47495,210919,46570,164349,115862,54201,18283,5314,2288
"0630210","Perris Union High School District, California","ACSSF","ca","960","00","0043832",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30210",,,,,,,,"96000US0630210","Perris Union High School District",,,,19782,189,2866,1896,686,2441,2533,136,583,2003,3284,1757,918,490,61915,46701,8338,3492,3101,54,1107,54,33,497,38363,8278,86,253,73,0,25733,3940,26767,9280,17487,8545,2401,805,181,32
"0630250","Petaluma Joint Union High School District, California","ACSSF","ca","960","00","0043833",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30250",,,,,,,,"96000US0630250","Petaluma Joint Union High School District",,,,38280,815,2812,3303,1137,3584,1434,972,2617,5004,8878,3452,2110,2162,100320,75143,59139,51738,846,140,2843,40,235,3297,16004,5814,51,374,48,111,6309,3297,55292,5053,50239,40751,21887,8056,2810,888
"0630750","Placer Union High School District, California","ACSSF","ca","960","00","0043834",,,,,"06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30750",,,,,,,,"96000US0630750","Placer Union High School District",,,,41131,301,4693,2420,575,4795,1779,730,2984,5546,8804,3024,2206,3274,90093,92990,81908,75187,413,528,1892,105,376,3407,11082,6605,3,183,30,0,1841,2420,70047,4426,65621,50582,24305,9117,2748,661
